series,timestamp,value,label,another_value,other_value
series_a,2019-01-18T19:11:37.000Z,20.625,,-0.581,0.334
series_a,2019-01-18T19:16:37.000Z,20.625,,-0.999,0.584
series_a,2019-01-18T19:21:37.000Z,19.875,,-0.499,0.724
series_a,2019-01-18T19:26:37.000Z,20.0625,,0.46,0.198
series_a,2019-01-18T19:31:37.000Z,20.5625,,0.996,0.552
series_a,2019-01-18T19:36:37.000Z,19.9375,,0.616,0.347
series_a,2019-01-18T19:41:37.000Z,19.625,,-0.33,0.914
series_a,2019-01-18T19:46:37.000Z,20.125,,-0.973,0.919
series_a,2019-01-18T19:51:37.000Z,19.875,,-0.721,0.937
series_a,2019-01-18T19:56:37.000Z,19.8125,,0.194,0.132
series_a,2019-01-18T20:01:37.000Z,20.4375,,0.93,0.563
series_a,2019-01-18T20:06:37.000Z,19.9375,,0.812,0.985
series_a,2019-01-18T20:11:37.000Z,20.5625,,-0.053,0.886
series_a,2019-01-18T20:16:37.000Z,20.375,,-0.869,0.183
series_a,2019-01-18T20:21:37.000Z,19.625,,-0.886,0.071
series_a,2019-01-18T20:26:37.000Z,19.75,,-0.088,0.516
series_a,2019-01-18T20:31:37.000Z,19.75,,0.79,0.877
series_a,2019-01-18T20:36:37.000Z,19.125,,0.942,0.946
series_a,2019-01-18T20:41:37.000Z,18.375,,0.228,0.057
series_a,2019-01-18T20:46:37.000Z,18.125,,-0.696,0.279
series_a,2019-01-18T20:51:37.000Z,18.5625,,-0.98,0.529
series_a,2019-01-18T20:56:37.000Z,18.0625,,-0.363,0.796
series_a,2019-01-18T21:01:37.000Z,17.875,,0.588,0.588
series_a,2019-01-18T21:06:37.000Z,17.625,,0.998,0.267
series_a,2019-01-18T21:11:37.000Z,17.875,,0.491,0.312
series_a,2019-01-18T21:16:37.000Z,17.9375,,-0.468,0.794
series_a,2019-01-18T21:21:37.000Z,17.625,,-0.996,0.227
series_a,2019-01-18T21:26:37.000Z,17.9375,,-0.609,0.333
series_a,2019-01-18T21:31:37.000Z,17.4375,,0.338,0.26
series_a,2019-01-18T21:36:37.000Z,17.4375,,0.975,0.227
series_a,2019-01-18T21:41:37.000Z,17.5,,0.715,0.832
series_a,2019-01-18T21:46:37.000Z,17.4375,,-0.202,0.244
series_a,2019-01-18T21:51:37.000Z,17.8125,,-0.933,0.015
series_a,2019-01-18T21:56:37.000Z,17.5625,,-0.806,0.207
series_a,2019-01-18T22:01:37.000Z,17.375,,0.062,0.695
series_a,2019-01-18T22:06:37.000Z,17.25,,0.873,0.391
series_a,2019-01-18T22:11:37.000Z,17.5,,0.882,0.699
series_a,2019-01-18T22:16:37.000Z,17.3125,,0.079,0.411
series_a,2019-01-18T22:21:37.000Z,17.5625,,-0.796,0.757
series_a,2019-01-18T22:26:37.000Z,17.5625,,-0.939,0.24
series_a,2019-01-18T22:31:37.000Z,17.4375,,-0.219,0.556
series_a,2019-01-18T22:36:37.000Z,17.375,,0.702,0.845
series_a,2019-01-18T22:41:37.000Z,16.8125,,0.978,0.82
series_a,2019-01-18T22:46:37.000Z,16.625,,0.355,0.913
series_a,2019-01-18T22:51:37.000Z,16.25,,-0.595,0.86
series_a,2019-01-18T22:56:37.000Z,16.125,,-0.998,0.254
series_a,2019-01-18T23:01:37.000Z,15.9375,,-0.483,0.666
series_a,2019-01-18T23:06:37.000Z,15.875,,0.476,0.261
series_a,2019-01-18T23:11:37.000Z,15.8125,,0.997,0.658
series_a,2019-01-18T23:16:37.000Z,15.6875,,0.602,0.837
series_a,2019-01-18T23:21:37.000Z,15.625,,-0.347,0.856
series_a,2019-01-18T23:26:37.000Z,15.4375,,-0.977,0.216
series_a,2019-01-18T23:31:37.000Z,15.625,,-0.709,0.927
series_a,2019-01-18T23:36:37.000Z,15.5625,,0.211,0.28
series_a,2019-01-18T23:41:37.000Z,15.4375,,0.936,0.632
series_a,2019-01-18T23:46:37.000Z,15.3125,,0.801,0.824
series_a,2019-01-18T23:51:37.000Z,15.25,,-0.071,0.368
series_a,2019-01-18T23:56:37.000Z,15.125,,-0.878,0.394
series_a,2019-01-19T00:01:37.000Z,15.25,,-0.878,0.004
series_a,2019-01-19T00:06:37.000Z,15.3125,,-0.071,0.296
series_a,2019-01-19T00:11:37.000Z,15.1875,,0.801,0.111
series_a,2019-01-19T00:16:37.000Z,15.0,,0.936,0.664
series_a,2019-01-19T00:21:37.000Z,14.75,,0.211,0.644
series_a,2019-01-19T00:26:37.000Z,14.6875,,-0.709,0.149
series_a,2019-01-19T00:31:37.000Z,14.25,,-0.977,0.572
series_a,2019-01-19T00:36:37.000Z,14.3125,,-0.347,0.976
series_a,2019-01-19T00:41:37.000Z,14.5,,0.602,0.106
series_a,2019-01-19T00:46:37.000Z,14.625,,0.997,0.055
series_a,2019-01-19T00:51:37.000Z,14.5,,0.475,0.011
series_a,2019-01-19T00:56:37.000Z,14.3125,,-0.483,0.717
series_a,2019-01-19T01:01:37.000Z,14.3125,,-0.998,0.441
series_a,2019-01-19T01:06:37.000Z,14.0625,,-0.595,0.002
series_a,2019-01-19T01:11:37.000Z,13.6875,,0.355,0.366
series_a,2019-01-19T01:16:37.000Z,13.625,,0.978,0.068
series_a,2019-01-19T01:21:37.000Z,13.5,,0.702,0.505
series_a,2019-01-19T01:26:37.000Z,13.625,,-0.22,0.125
series_a,2019-01-19T01:31:37.000Z,13.375,,-0.94,0.888
series_a,2019-01-19T01:36:37.000Z,13.375,,-0.796,0.513
series_a,2019-01-19T01:41:37.000Z,13.5625,,0.08,0.185
series_a,2019-01-19T01:46:37.000Z,13.75,,0.882,0.426
series_a,2019-01-19T01:51:37.000Z,13.4375,,0.873,0.596
series_a,2019-01-19T01:56:37.000Z,13.4375,,0.062,0.94
series_a,2019-01-19T02:01:37.000Z,13.25,,-0.806,0.577
series_a,2019-01-19T02:06:37.000Z,13.125,,-0.933,0.464
series_a,2019-01-19T02:11:37.000Z,13.25,,-0.202,0.321
series_a,2019-01-19T02:16:37.000Z,13.125,,0.715,0.912
series_a,2019-01-19T02:21:37.000Z,13.3125,,0.975,0.042
series_a,2019-01-19T02:26:37.000Z,13.3125,,0.338,0.202
series_a,2019-01-19T02:31:37.000Z,13.4375,,-0.609,0.914
series_a,2019-01-19T02:36:37.000Z,13.4375,,-0.996,0.378
series_a,2019-01-19T02:41:37.000Z,13.3125,,-0.468,0.373
series_a,2019-01-19T02:46:37.000Z,13.5625,,0.491,0.24
series_a,2019-01-19T02:51:37.000Z,13.25,,0.998,0.548
series_a,2019-01-19T02:56:37.000Z,13.3125,,0.588,0.268
series_a,2019-01-19T03:01:37.000Z,13.0625,,-0.363,0.767
series_a,2019-01-19T03:06:37.000Z,13.5,,-0.98,0.447
series_a,2019-01-19T03:11:37.000Z,13.5625,,-0.696,0.041
series_a,2019-01-19T03:16:37.000Z,13.6875,,0.228,0.16
series_a,2019-01-19T03:21:37.000Z,13.375,,0.943,0.305
series_a,2019-01-19T03:26:37.000Z,13.6875,,0.79,0.155
series_a,2019-01-19T03:31:37.000Z,13.5625,,-0.088,0.941
series_a,2019-01-19T03:36:37.000Z,13.6875,,-0.886,0.264
series_a,2019-01-19T03:41:37.000Z,13.625,,-0.869,0.715
series_a,2019-01-19T03:46:37.000Z,13.375,,-0.053,0.377
series_a,2019-01-19T03:51:37.000Z,13.125,,0.812,0.887
series_a,2019-01-19T03:56:37.000Z,13.125,,0.93,0.137
series_a,2019-01-19T04:01:37.000Z,13.0625,,0.193,0.669
series_a,2019-01-19T04:06:37.000Z,13.0,,-0.721,0.424
series_a,2019-01-19T04:11:37.000Z,13.1875,,-0.973,0.887
series_a,2019-01-19T04:16:37.000Z,13.1875,,-0.33,0.72
series_a,2019-01-19T04:21:37.000Z,12.9375,,0.616,0.157
series_a,2019-01-19T04:26:37.000Z,12.5,,0.996,0.678
series_a,2019-01-19T04:31:37.000Z,12.5625,,0.46,0.951
series_a,2019-01-19T04:36:37.000Z,12.625,,-0.499,0.635
series_a,2019-01-19T04:41:37.000Z,12.5,,-0.999,0.288
series_a,2019-01-19T04:46:37.000Z,12.5,,-0.581,0.947
series_a,2019-01-19T04:51:37.000Z,12.25,,0.372,0.73
series_a,2019-01-19T04:56:37.000Z,12.25,,0.982,0.037
series_a,2019-01-19T05:01:37.000Z,12.4375,,0.69,0.45
series_a,2019-01-19T05:06:37.000Z,12.5,,-0.237,0.109
series_a,2019-01-19T05:11:37.000Z,12.75,,-0.945,0.343
series_a,2019-01-19T05:16:37.000Z,12.75,,-0.785,0.012
series_a,2019-01-19T05:21:37.000Z,12.4375,,0.097,0.696
series_a,2019-01-19T05:26:37.000Z,12.875,,0.89,0.16
series_a,2019-01-19T05:31:37.000Z,12.8125,,0.864,0.062
series_a,2019-01-19T05:36:37.000Z,12.625,,0.044,0.423
series_a,2019-01-19T05:41:37.000Z,12.4375,,-0.817,0.938
series_a,2019-01-19T05:46:37.000Z,12.6875,,-0.927,0.913
series_a,2019-01-19T05:51:37.000Z,12.6875,,-0.185,0.554
series_a,2019-01-19T05:56:37.000Z,12.5625,,0.727,0.859
series_a,2019-01-19T06:01:37.000Z,12.6875,,0.971,0.39
series_a,2019-01-19T06:06:37.000Z,12.5625,,0.322,0.148
series_a,2019-01-19T06:11:37.000Z,12.3125,,-0.623,0.44
series_a,2019-01-19T06:16:37.000Z,12.4375,,-0.995,0.264
series_a,2019-01-19T06:21:37.000Z,12.1875,,-0.452,0.938
series_a,2019-01-19T06:26:37.000Z,12.25,,0.506,0.944
series_a,2019-01-19T06:31:37.000Z,12.25,,0.999,0.533
series_a,2019-01-19T06:36:37.000Z,12.125,,0.573,0.412
series_a,2019-01-19T06:41:37.000Z,12.25,,-0.38,0.674
series_a,2019-01-19T06:46:37.000Z,12.0,,-0.984,0.782
series_a,2019-01-19T06:51:37.000Z,12.0625,,-0.683,0.258
series_a,2019-01-19T06:56:37.000Z,12.0,,0.245,0.333
series_a,2019-01-19T07:01:37.000Z,11.6875,,0.948,0.589
series_a,2019-01-19T07:06:37.000Z,11.5,,0.779,0.189
series_a,2019-01-19T07:11:37.000Z,11.6875,,-0.106,0.818
series_a,2019-01-19T07:16:37.000Z,11.3125,,-0.894,0.844
series_a,2019-01-19T07:21:37.000Z,11.4375,,-0.86,0.229
series_a,2019-01-19T07:26:37.000Z,11.25,,-0.035,0.438
series_a,2019-01-19T07:31:37.000Z,11.1875,,0.822,0.339
series_a,2019-01-19T07:36:37.000Z,11.0625,,0.923,0.605
series_a,2019-01-19T07:41:37.000Z,11.125,,0.176,0.224
series_a,2019-01-19T07:46:37.000Z,10.75,,-0.733,0.43
series_a,2019-01-19T07:51:37.000Z,10.875,,-0.968,0.214
series_a,2019-01-19T07:56:37.000Z,10.6875,,-0.313,0.9
series_a,2019-01-19T08:01:37.000Z,10.6875,,0.63,0.89
series_a,2019-01-19T08:06:37.000Z,10.8125,,0.994,0.356
series_a,2019-01-19T08:11:37.000Z,11.125,,0.444,0.527
series_a,2019-01-19T08:16:37.000Z,10.6875,,-0.514,0.437
series_a,2019-01-19T08:21:37.000Z,10.5,,-1.0,0.614
series_a,2019-01-19T08:26:37.000Z,10.625,,-0.566,0.33
series_a,2019-01-19T08:31:37.000Z,10.75,,0.388,0.11
series_a,2019-01-19T08:36:37.000Z,10.5625,,0.985,0.32
series_a,2019-01-19T08:41:37.000Z,10.4375,,0.677,0.042
series_a,2019-01-19T08:46:37.000Z,10.25,,-0.254,0.294
series_a,2019-01-19T08:51:37.000Z,10.25,,-0.951,0.619
series_a,2019-01-19T08:56:37.000Z,10.375,,-0.774,0.612
series_a,2019-01-19T09:01:37.000Z,10.5625,,0.115,0.431
series_a,2019-01-19T09:06:37.000Z,10.375,,0.898,0.661
series_a,2019-01-19T09:11:37.000Z,10.3125,,0.855,0.992
series_a,2019-01-19T09:16:37.000Z,10.375,,0.026,0.07
series_a,2019-01-19T09:21:37.000Z,10.125,,-0.827,0.464
series_a,2019-01-19T09:26:37.000Z,10.1875,,-0.92,0.839
series_a,2019-01-19T09:31:37.000Z,9.9375,,-0.167,0.296
series_a,2019-01-19T09:36:37.000Z,9.875,,0.739,0.667
series_a,2019-01-19T09:41:37.000Z,9.75,,0.966,0.393
series_a,2019-01-19T09:46:37.000Z,9.75,,0.305,0.723
series_a,2019-01-19T09:51:37.000Z,9.6875,,-0.637,0.766
series_a,2019-01-19T09:56:37.000Z,9.5625,,-0.993,0.881
series_a,2019-01-19T10:01:37.000Z,9.5,,-0.436,0.265
series_a,2019-01-19T10:06:37.000Z,9.5,,0.522,0.185
series_a,2019-01-19T10:11:37.000Z,9.4375,,1.0,0.324
series_a,2019-01-19T10:16:37.000Z,9.1875,,0.559,0.884
series_a,2019-01-19T10:21:37.000Z,9.25,,-0.396,0.447
series_a,2019-01-19T10:26:37.000Z,9.0625,,-0.987,0.092
series_a,2019-01-19T10:31:37.000Z,9.1875,,-0.67,0.117
series_a,2019-01-19T10:36:37.000Z,9.1875,,0.262,0.543
series_a,2019-01-19T10:41:37.000Z,9.0625,,0.954,0.136
series_a,2019-01-19T10:46:37.000Z,9.0625,,0.768,0.589
series_a,2019-01-19T10:51:37.000Z,9.1875,,-0.124,0.595
series_a,2019-01-19T10:56:37.000Z,9.3125,,-0.902,0.007
series_a,2019-01-19T11:01:37.000Z,9.9375,,-0.851,0.268
series_a,2019-01-19T11:06:37.000Z,13.5625,,-0.018,0.902
series_a,2019-01-19T11:11:37.000Z,54.125,foo,0.832,0.962
series_a,2019-01-19T11:16:37.000Z,235.4375,foo,0.916,0.473
series_a,2019-01-19T11:21:37.000Z,238.4375,foo,0.159,0.269
series_a,2019-01-19T11:26:37.000Z,136.9375,foo,-0.745,0.747
series_a,2019-01-19T11:31:37.000Z,112.1875,foo,-0.964,0.268
series_a,2019-01-19T11:36:37.000Z,106.6875,foo,-0.296,0.039
series_a,2019-01-19T11:41:37.000Z,105.0,foo,0.644,0.797
series_a,2019-01-19T11:46:37.000Z,100.6875,foo,0.992,0.209
series_a,2019-01-19T11:51:37.000Z,96.6875,foo,0.428,0.973
series_a,2019-01-19T11:56:37.000Z,107.6875,foo,-0.529,0.59
series_a,2019-01-19T12:01:37.000Z,106.75,foo,-1.0,0.985
series_a,2019-01-19T12:06:37.000Z,94.0625,foo,-0.551,0.322
series_a,2019-01-19T12:11:37.000Z,147.875,foo,0.404,0.82
series_a,2019-01-19T12:16:37.000Z,191.9375,foo,0.988,0.89
series_a,2019-01-19T12:21:37.000Z,145.875,foo,0.664,0.725
series_a,2019-01-19T12:26:37.000Z,121.75,foo,-0.271,0.451
series_a,2019-01-19T12:31:37.000Z,102.5625,foo,-0.956,0.001
series_a,2019-01-19T12:36:37.000Z,90.1875,foo,-0.762,0.288
series_a,2019-01-19T12:41:37.000Z,76.0,foo,0.132,0.042
series_a,2019-01-19T12:46:37.000Z,68.0625,foo,0.906,0.633
series_a,2019-01-19T12:51:37.000Z,60.25,foo,0.846,0.9
series_a,2019-01-19T12:56:37.000Z,55.875,foo,0.009,0.388
series_a,2019-01-19T13:01:37.000Z,52.1875,foo,-0.837,0.95
series_a,2019-01-19T13:06:37.000Z,49.125,foo,-0.913,0.486
series_a,2019-01-19T13:11:37.000Z,45.875,,-0.15,0.021
series_a,2019-01-19T13:16:37.000Z,43.5,,0.751,0.668
series_a,2019-01-19T13:21:37.000Z,41.5,,0.961,0.225
series_a,2019-01-19T13:26:37.000Z,39.6875,,0.288,0.916
series_a,2019-01-19T13:31:37.000Z,37.9375,,-0.65,0.365
series_a,2019-01-19T13:36:37.000Z,36.625,,-0.991,0.026
series_a,2019-01-19T13:41:37.000Z,34.8125,,-0.42,0.32
series_a,2019-01-19T13:46:37.000Z,34.875,,0.537,0.941
series_a,2019-01-19T13:51:37.000Z,33.375,,1.0,0.171
series_a,2019-01-19T13:56:37.000Z,32.625,,0.544,0.101
series_a,2019-01-19T14:01:37.000Z,32.0,,-0.412,0.383
series_a,2019-01-19T14:06:37.000Z,31.1875,,-0.989,0.175
series_a,2019-01-19T14:11:37.000Z,30.4375,,-0.657,0.638
series_a,2019-01-19T14:16:37.000Z,29.5,,0.28,0.966
series_a,2019-01-19T14:21:37.000Z,29.5625,,0.959,0.703
series_a,2019-01-19T14:26:37.000Z,28.125,,0.757,0.286
series_a,2019-01-19T14:31:37.000Z,28.5,,-0.141,0.384
series_a,2019-01-19T14:36:37.000Z,28.5625,,-0.909,0.771
series_a,2019-01-19T14:41:37.000Z,27.8125,,-0.841,0.609
series_a,2019-01-19T14:46:37.000Z,26.875,,0.0,0.638
series_a,2019-01-19T14:51:37.000Z,27.1875,,0.842,0.551
series_a,2019-01-19T14:56:37.000Z,27.0,,0.909,0.354
series_a,2019-01-19T15:01:37.000Z,26.9375,,0.141,0.197
series_a,2019-01-19T15:06:37.000Z,27.25,,-0.757,0.914
series_a,2019-01-19T15:11:37.000Z,26.375,,-0.959,0.122
series_a,2019-01-19T15:16:37.000Z,26.1875,,-0.279,0.095
series_a,2019-01-19T15:21:37.000Z,26.5,,0.657,0.951
series_a,2019-01-19T15:26:37.000Z,26.1875,,0.989,0.129
series_a,2019-01-19T15:31:37.000Z,26.125,,0.412,0.62
series_a,2019-01-19T15:36:37.000Z,26.0,,-0.544,0.324
series_a,2019-01-19T15:41:37.000Z,25.375,,-1.0,0.037
series_a,2019-01-19T15:46:37.000Z,25.125,,-0.536,0.193
series_a,2019-01-19T15:51:37.000Z,24.9375,,0.42,0.101
series_a,2019-01-19T15:56:37.000Z,24.6875,,0.991,0.863
series_a,2019-01-19T16:01:37.000Z,24.3125,,0.65,0.059
series_a,2019-01-19T16:06:37.000Z,24.5,,-0.288,0.243
series_a,2019-01-19T16:11:37.000Z,25.125,,-0.961,0.441
series_a,2019-01-19T16:16:37.000Z,25.4375,,-0.751,0.381
series_a,2019-01-19T16:21:37.000Z,25.4375,,0.15,0.086
series_a,2019-01-19T16:26:37.000Z,25.1875,,0.913,0.061
series_a,2019-01-19T16:31:37.000Z,25.25,,0.837,0.06
series_a,2019-01-19T16:36:37.000Z,24.4375,,-0.009,0.265
series_a,2019-01-19T16:41:37.000Z,24.9375,,-0.846,0.434
series_a,2019-01-19T16:46:37.000Z,24.4375,,-0.906,0.696
series_a,2019-01-19T16:51:37.000Z,24.4375,,-0.132,0.94
series_a,2019-01-19T16:56:37.000Z,25.0625,,0.763,0.053
series_a,2019-01-19T17:01:37.000Z,25.5,,0.956,0.78
series_a,2019-01-19T17:06:37.000Z,25.75,,0.271,0.961
series_a,2019-01-19T17:11:37.000Z,25.25,,-0.664,0.831
series_a,2019-01-19T17:16:37.000Z,25.75,,-0.988,0.311
series_a,2019-01-19T17:21:37.000Z,25.75,,-0.404,0.192
series_a,2019-01-19T17:26:37.000Z,24.0,,0.552,0.622
series_a,2019-01-19T17:31:37.000Z,23.75,,1.0,0.124
series_a,2019-01-19T17:36:37.000Z,24.9375,,0.529,0.789
series_a,2019-01-19T17:41:37.000Z,24.3125,,-0.428,0.556
series_a,2019-01-19T17:46:37.000Z,24.9375,,-0.992,0.414
series_a,2019-01-19T17:51:37.000Z,24.125,,-0.643,0.876
series_a,2019-01-19T17:56:37.000Z,24.25,,0.296,0.396
series_a,2019-01-19T18:01:37.000Z,24.75,,0.964,0.347
series_a,2019-01-19T18:06:37.000Z,24.1875,,0.745,0.499
series_a,2019-01-19T18:11:37.000Z,22.875,,-0.159,0.958
series_a,2019-01-19T18:16:37.000Z,22.875,,-0.917,0.132
series_a,2019-01-19T18:21:37.000Z,23.9375,,-0.832,0.317
series_a,2019-01-19T18:26:37.000Z,23.375,,0.018,0.451
series_a,2019-01-19T18:31:37.000Z,22.875,,0.851,0.508
series_a,2019-01-19T18:36:37.000Z,23.3125,,0.902,0.292
series_a,2019-01-19T18:41:37.000Z,23.125,,0.123,0.205
series_a,2019-01-19T18:46:37.000Z,23.8125,,-0.768,0.164
series_a,2019-01-19T18:51:37.000Z,22.9375,,-0.954,0.992
series_a,2019-01-19T18:56:37.000Z,23.0625,,-0.262,0.382
series_a,2019-01-19T19:01:37.000Z,23.625,,0.67,0.599
series_a,2019-01-19T19:06:37.000Z,23.8125,,0.987,0.587
series_a,2019-01-19T19:11:37.000Z,23.6875,,0.396,0.921
series_a,2019-01-19T19:16:37.000Z,24.1875,,-0.559,0.227
series_a,2019-01-19T19:21:37.000Z,23.3125,,-1.0,0.6
series_a,2019-01-19T19:26:37.000Z,23.1875,,-0.521,0.148
series_a,2019-01-19T19:31:37.000Z,23.6875,,0.436,0.868
series_a,2019-01-19T19:36:37.000Z,23.4375,,0.993,0.842
series_a,2019-01-19T19:41:37.000Z,22.6875,,0.637,0.938
series_a,2019-01-19T19:46:37.000Z,22.5625,,-0.305,0.046
series_a,2019-01-19T19:51:37.000Z,22.1875,,-0.966,0.406
series_a,2019-01-19T19:56:37.000Z,22.625,,-0.739,0.98
series_a,2019-01-19T20:01:37.000Z,22.625,,0.167,0.291
series_a,2019-01-19T20:06:37.000Z,22.5,,0.92,0.417
series_a,2019-01-19T20:11:37.000Z,22.375,,0.827,0.217
series_a,2019-01-19T20:16:37.000Z,21.9375,,-0.027,0.921
series_a,2019-01-19T20:21:37.000Z,22.4375,,-0.856,0.719
series_a,2019-01-19T20:26:37.000Z,22.1875,,-0.898,0.95
series_a,2019-01-19T20:31:37.000Z,22.5,,-0.115,0.866
series_a,2019-01-19T20:36:37.000Z,22.0,,0.774,0.87
series_a,2019-01-19T20:41:37.000Z,21.375,,0.951,0.889
series_a,2019-01-19T20:46:37.000Z,21.8125,,0.254,0.806
series_a,2019-01-19T20:51:37.000Z,21.0625,,-0.677,0.066
series_a,2019-01-19T20:56:37.000Z,20.9375,,-0.985,0.457
series_a,2019-01-19T21:01:37.000Z,20.75,,-0.388,0.45
series_a,2019-01-19T21:06:37.000Z,20.75,,0.566,0.926
series_a,2019-01-19T21:11:37.000Z,20.375,,1.0,0.409
series_a,2019-01-19T21:16:37.000Z,19.4375,,0.514,0.152
series_a,2019-01-19T21:21:37.000Z,19.3125,,-0.444,0.876
series_a,2019-01-19T21:26:37.000Z,19.25,,-0.994,0.753
series_a,2019-01-19T21:31:37.000Z,19.25,,-0.63,0.063
series_a,2019-01-19T21:36:37.000Z,19.5,,0.313,0.536
series_a,2019-01-19T21:41:37.000Z,19.375,,0.968,0.612
series_a,2019-01-19T21:46:37.000Z,19.0625,,0.733,0.134
series_a,2019-01-19T21:51:37.000Z,18.875,,-0.176,0.447
series_a,2019-01-19T21:56:37.000Z,19.0625,,-0.924,0.823
series_a,2019-01-19T22:01:37.000Z,18.75,,-0.822,0.193
series_a,2019-01-19T22:06:37.000Z,18.375,,0.036,0.278
series_a,2019-01-19T22:11:37.000Z,18.4375,,0.86,0.98
series_a,2019-01-19T22:16:37.000Z,18.125,,0.894,0.35
series_a,2019-01-19T22:21:37.000Z,18.125,,0.106,0.527
series_a,2019-01-19T22:26:37.000Z,18.0,,-0.78,0.996
series_a,2019-01-19T22:31:37.000Z,17.5625,,-0.948,0.648
series_a,2019-01-19T22:36:37.000Z,17.4375,,-0.245,0.392
series_a,2019-01-19T22:41:37.000Z,17.0,,0.683,0.297
series_a,2019-01-19T22:46:37.000Z,16.8125,,0.984,0.494
series_a,2019-01-19T22:51:37.000Z,16.4375,,0.379,0.248
series_a,2019-01-19T22:56:37.000Z,16.1875,,-0.573,0.767
series_a,2019-01-19T23:01:37.000Z,16.1875,,-0.999,0.169
series_a,2019-01-19T23:06:37.000Z,16.0,,-0.506,0.852
series_a,2019-01-19T23:11:37.000Z,15.8125,,0.452,0.206
series_a,2019-01-19T23:16:37.000Z,15.5,,0.995,0.012
series_a,2019-01-19T23:21:37.000Z,15.4375,,0.623,0.971
series_a,2019-01-19T23:26:37.000Z,15.125,,-0.322,0.31
series_a,2019-01-19T23:31:37.000Z,15.0625,,-0.971,0.338
series_a,2019-01-19T23:36:37.000Z,15.0625,,-0.727,0.626
series_a,2019-01-19T23:41:37.000Z,14.8125,,0.185,0.111
series_a,2019-01-19T23:46:37.000Z,14.5625,,0.927,0.606
series_a,2019-01-19T23:51:37.000Z,14.25,,0.817,0.702
series_a,2019-01-19T23:56:37.000Z,13.8125,,-0.044,0.749
series_a,2019-01-20T00:01:37.000Z,13.8125,,-0.865,0.727
series_a,2019-01-20T00:06:37.000Z,13.6875,,-0.89,0.724
series_a,2019-01-20T00:11:37.000Z,13.6875,,-0.097,0.669
series_a,2019-01-20T00:16:37.000Z,13.6875,,0.785,0.499
series_a,2019-01-20T00:21:37.000Z,13.875,,0.945,0.389
series_a,2019-01-20T00:26:37.000Z,13.75,,0.237,0.434
series_a,2019-01-20T00:31:37.000Z,13.625,,-0.69,0.217
series_a,2019-01-20T00:36:37.000Z,13.5,,-0.982,0.691
series_a,2019-01-20T00:41:37.000Z,13.6875,,-0.371,0.931
series_a,2019-01-20T00:46:37.000Z,13.5,,0.581,0.593
series_a,2019-01-20T00:51:37.000Z,13.625,,0.999,0.007
series_a,2019-01-20T00:56:37.000Z,13.375,,0.499,0.409
series_a,2019-01-20T01:01:37.000Z,13.375,,-0.46,0.813
series_a,2019-01-20T01:06:37.000Z,13.6875,,-0.996,0.103
series_a,2019-01-20T01:11:37.000Z,13.9375,,-0.616,0.265
series_a,2019-01-20T01:16:37.000Z,14.0625,,0.33,0.293
series_a,2019-01-20T01:21:37.000Z,14.3125,,0.973,0.489
series_a,2019-01-20T01:26:37.000Z,14.0625,,0.721,0.955
series_a,2019-01-20T01:31:37.000Z,14.0625,,-0.194,0.34
series_a,2019-01-20T01:36:37.000Z,13.9375,,-0.93,0.33
series_a,2019-01-20T01:41:37.000Z,13.625,,-0.812,0.823
series_a,2019-01-20T01:46:37.000Z,13.8125,,0.053,0.25
series_a,2019-01-20T01:51:37.000Z,13.625,,0.869,0.83
series_a,2019-01-20T01:56:37.000Z,13.75,,0.886,0.263
series_a,2019-01-20T02:01:37.000Z,13.3125,,0.088,0.334
series_a,2019-01-20T02:06:37.000Z,13.3125,,-0.791,0.651
series_a,2019-01-20T02:11:37.000Z,13.6875,,-0.942,0.605
series_a,2019-01-20T02:16:37.000Z,14.0,,-0.228,0.848
series_a,2019-01-20T02:21:37.000Z,13.875,,0.696,0.528
series_a,2019-01-20T02:26:37.000Z,13.9375,,0.98,0.101
series_a,2019-01-20T02:31:37.000Z,13.8125,,0.363,0.407
series_a,2019-01-20T02:36:37.000Z,13.5625,,-0.588,0.824
series_a,2019-01-20T02:41:37.000Z,13.875,,-0.998,0.104
series_a,2019-01-20T02:46:37.000Z,14.0,,-0.491,0.24
series_a,2019-01-20T02:51:37.000Z,14.1875,,0.468,0.771
series_a,2019-01-20T02:56:37.000Z,14.1875,,0.996,0.255
series_a,2019-01-20T03:01:37.000Z,13.6875,,0.609,0.151
series_a,2019-01-20T03:06:37.000Z,13.875,,-0.338,0.27
series_a,2019-01-20T03:11:37.000Z,14.0,,-0.975,0.632
series_a,2019-01-20T03:16:37.000Z,13.6875,,-0.715,0.929
series_a,2019-01-20T03:21:37.000Z,14.0625,,0.202,0.483
series_a,2019-01-20T03:26:37.000Z,13.9375,,0.933,0.055
series_a,2019-01-20T03:31:37.000Z,13.6875,,0.806,0.214
series_a,2019-01-20T03:36:37.000Z,13.125,,-0.062,0.823
series_a,2019-01-20T03:41:37.000Z,13.0,,-0.873,0.079
series_a,2019-01-20T03:46:37.000Z,12.625,,-0.882,0.294
series_a,2019-01-20T03:51:37.000Z,12.8125,,-0.079,0.329
series_a,2019-01-20T03:56:37.000Z,13.25,,0.796,0.835
series_a,2019-01-20T04:01:37.000Z,13.0625,,0.939,0.438
series_a,2019-01-20T04:06:37.000Z,12.8125,,0.219,0.227
series_a,2019-01-20T04:11:37.000Z,13.25,,-0.702,0.111
